,Substrate,Formula_S,C_Sn,H_Sn,O_Sn,MW_S,N_electrons,ParametersType,CellVoltage,CurrentDensity,FaradaicEfficiency,EnergyEfficiency,ByProducts,ByP_FE,Xco2,ElectricityPrice,CO2Price,CarbonTax,Conversion,ElectrolyzerPrice,PlantLife,StreamFactor,ScalingFactor,ElectrodeArea,I,Power,kWh,emol_curr,MaxProductionRate,ActualProductionRate,ActualProductionRate_mass,CO2rate_fed,CO2rate_conv,Cost_elec_h,Cost_CO2_h,Cost_electrolyzer_h,CT_savings_h,ProductionCost_hNOCT,ProductionCost_h,Cost_elec_mol,Cost_elec_mass,Cost_CO2_mass,Cost_electrolyzer_mass,CT_savings_mass,ProductionCost_massNOCT,ProductionCost_mass,CO2_ECons_mass,BioProduct,Formula_BP,MW_BP,Deg_RedBP,BoilP_degC,SubstratePathway,CO2_BProd_mass,YieldBP_Molar,YieldBP_Mass,Bioconversion,BioproductionCost_massNOCT,BioproductionCost_mass1,CO2_OverallCons_mass,CT_OverallSavings_mass,BioproductionCost_mass2
503,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,49297.63012318473,246488150.61592364,492976301.2318473,492976.30123184726,2554.669639492156,4598405.351085881,4138564.815977293,186.30386858103446,337.29303250214934,202.3758195012896,12324.407530796183,18551.116787618215,444.2828958470146,34403.88931521923,31319.807214261415,-3084.0821009578176,0.0029779423734567897,66.15218258570717,99.5745119460536,2.384721794726286,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478574,Butanol-PW2,C4H10O,74.1202,6.0,117.7,FOR_1:H2_0,4.750122098968976,0.0833333333333333,0.134189376690941,90,1391.9914317449518,-137.07031559812557,4.244358767755006,721.5409905183511,670.4504412266007
504,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,34961.07388503158,174805369.4251579,349610738.8503158,349610.7388503158,1811.7299715007557,3261113.9487013603,2935002.5538312243,132.12365986464548,239.20270813724477,143.52162488234686,8740.268471257896,13156.148947548463,315.07817127822256,24398.676229998964,22211.49559008458,-2187.1806399143825,0.0029779423734567897,66.15218258570717,99.57451194605362,2.384721794726285,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478574,Butyrate,C4H7O2,87.09568,4.75,163.5,FOR_1:H2_0,3.03183808886962,0.1,0.189216677963745,90,987.1775817815368,-97.20802844063942,3.34690079479024,568.9731351143408,418.20444666719595
505,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,88518.57452618334,442592872.63091666,885185745.2618333,885185.7452618333,4587.151842960752,8256873.317329355,7431185.985596419,334.5262811680406,605.6416578261081,363.3849946956649,22129.643631545834,33310.29118043595,797.7521136101598,61775.44909826303,56237.68692559194,-5537.762172671093,0.0029779423734567897,66.15218258570717,99.5745119460536,2.384721794726285,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478576,Catechol,C6H6O2,110.10924,4.333333333333333,245,FOR_1:H2_0,6.596818343361611,0.0312408759124088,0.0747325439206431,90,2499.452752248531,-246.12276322982632,9.553625865334606,1624.116397106883,875.336355141648
506,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,25959.92535350006,129799626.76750031,259599253.53500062,259599.25353500064,1345.2783222713047,2421500.9800883485,2179350.8820795137,98.10683615716772,177.61709688948037,106.57025813368821,6489.981338375016,9768.94032892142,233.9575103956386,18116.943882726995,16492.879177692073,-1624.0647050349216,0.00297794237345679,66.15218258570717,99.57451194605362,2.384721794726285,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478574,Citrate,C6H5O7,189.09640000000002,2.5,,FOR_1:H2_0,1.5269381367011574,0.0620289855072464,0.254824240381678,90,733.0168523418698,-72.1806535571077,3.209517780351651,545.6180226597806,187.39882968208917
507,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,93754.8700083882,468774350.041941,937548700.083882,937548.700083882,4858.50373266361,8745306.718794499,7870776.04691505,354.3151047469932,641.4682478235765,384.88094869414584,23438.71750209705,35280.753630296706,844.9429524908815,65429.76127800479,59564.41408488464,-5865.347193120157,0.0029779423734567893,66.15218258570715,99.5745119460536,2.384721794726285,184.66545851813572,168.11141632648705,-16.554042191648676,1.0862674030478574,CoumaricAcid,C9H7O3,163.14818,4.111111111111111,346,FOR_1:H2_0,6.910260078538354,0.019906976744186,0.070558662797771,90,2647.307292661539,-260.68209747200643,10.195559863423682,1733.245176782026,914.0621158795132
508,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,34561.14470281179,172805723.51405895,345611447.0281179,345611.4470281179,1791.0051022279154,3223809.1840102477,2901428.265609223,130.61226157592822,236.46640364715165,141.87984218829098,8640.286175702948,13005.65220059334,311.4739068386067,24119.573172009466,21957.412283134898,-2162.1608888745686,0.00297794237345679,66.15218258570717,99.5745119460536,2.384721794726286,184.66545851813578,168.11141632648707,-16.554042191648705,1.0862674030478572,EthylAcetate,C4H8O2,88.10352,5.0,77.1,FOR_1:H2_0,2.99715607276531,0.1,0.191406225559205,90,975.884990361551,-96.09603950553655,3.308614691158733,562.4644974969846,413.4204928645664
509,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,100963.36417493247,504816820.8746624,1009633641.7493248,1009633.6417493247,5232.057616444856,9417703.709600741,8475933.338640667,381.5571921762512,690.7885670992143,414.4731402595286,25240.84104373312,37993.37119045679,909.9077521172718,70460.43384411986,64144.11998630718,-6316.313857812682,0.0029779423734567893,66.15218258570715,99.5745119460536,2.384721794726285,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478572,Farnesene,C15H24,204.34866000000002,5.6,260 (A)/272 (B),FOR_1:H2_0,8.588522139828086,0.0147586206896552,0.0655209769665457,90,2850.8497771692078,-280.72506034723045,9.832506316150958,1671.5260737456629,1179.3237034235449
510,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,70244.88792995916,351224439.64979583,702448879.2995917,702448.8792995916,3640.1847730972163,6552332.591574989,5897099.332417491,265.46700798174527,480.61359559202543,288.36815735521526,17561.22198248979,26433.7477575614,633.0649597148448,49022.586750386596,44628.03469976604,-4394.552050620558,0.0029779423734567893,66.15218258570715,99.5745119460536,2.3847217947262855,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478574,GammaButyrolactone,C4H6O2,86.08784,4.5,204,FOR_1:H2_0,5.3319979559934065,0.0503529411764706,0.0941736609383834,90,1983.4682088784905,-195.313424472025,7.484364593127271,1272.3419808316362,711.1262280468543
511,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,29700.310585769956,148501552.9288498,297003105.8576996,297003.1058576996,1539.1101265387229,2770398.2277697013,2493358.4049927313,112.24236837269149,203.20871000690758,121.92522600414455,7425.07764644249,11176.479050379918,267.6668221500537,20727.28842070457,18869.223518972463,-1858.0649017321084,0.0029779423734567897,66.15218258570717,99.5745119460536,2.384721794726285,184.66545851813578,168.11141632648707,-16.554042191648705,1.0862674030478574,Glutamate_L,C5H8NO4,146.11892,3.4,333.8,FOR_1:H2_0,1.9957556731968815,0.0701639344262296,0.2227322922926,90,838.632156398776,-82.58066229920492,3.4231432603206535,581.934354254511,256.697802144265
512,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,54987.207625389936,274936038.12694967,549872076.2538993,549872.0762538994,2849.5112144340196,5129120.1859812355,4616208.167383112,207.80571961532854,376.22096564172364,225.73257938503417,13746.801906347486,20692.1531102948,495.5588286354536,38374.53849545581,34934.51384527774,-3440.024650178071,0.0029779423734567906,66.15218258570717,99.5745119460536,2.3847217947262855,184.66545851813578,168.11141632648707,-16.554042191648705,1.0862674030478576,Glycolate,C2H3O3,75.04192,2.5,112,FOR_1:H2_0,3.3872880402159335,0.0737931034482759,0.120304677110321,90,1552.6450597901216,-152.88998445235862,6.645271043563364,1129.6960774057718,422.94898238434985
513,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,66855.1494715841,334275747.35792047,668551494.7158409,668551.4947158409,3464.5239572772466,6236143.123099044,5612528.81078914,252.65662771204174,457.42109807931485,274.4526588475889,16713.787367896024,25158.160394362316,602.5157666869511,46656.95200409011,42474.463528945285,-4182.488475144826,0.0029779423734567897,66.15218258570717,99.5745119460536,2.384721794726285,184.66545851813578,168.11141632648702,-16.55404219164876,1.0862674030478574,Heptane,C7H16,100.20034,6.285714285714286,98,FOR_1:H2_0,6.588300997781055,0.0454545454545454,0.0989485224527458,90,1887.7539346197907,-185.8883766731037,5.609594951000676,953.6311416701149,934.1227929496758
514,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,67136.53587161859,335682679.3580929,671365358.7161858,671365.3587161858,3479.105779797677,6262390.4036358185,5636151.363272237,253.72003329079917,459.34633610668726,275.60780166401236,16784.133967904647,25264.0484858678,605.0516931472475,46853.3262828821,42653.23414691969,-4200.092135962412,0.00297794237345679,66.15218258570717,99.5745119460536,2.3847217947262855,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478574,Hexane,C6H14,86.17396,6.333333333333333,69,FOR_1:H2_0,6.6392446163551115,0.0526315789473684,0.0985338038772305,90,1895.699295418653,-186.67076159832936,5.60999101315655,953.6984722366134,942.0008231820397
515,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,42423.220984066,212116104.92033,424232209.84066,424232.20984066,2198.4284921333365,3957171.2858400056,3561454.1572560053,160.32434352828125,290.2585138163644,174.15510828981866,10605.8052460165,15964.218259900044,382.3289562370764,29606.368409269173,26952.35246215362,-2654.015947115553,0.0029779423734567897,66.15218258570717,99.57451194605362,2.384721794726285,184.6654585181358,168.11141632648705,-16.55404219164876,1.0862674030478576,Isobutanol,C5H10O,86.1309,5.6,108,FOR_1:H2_0,4.087731580652237,0.0833333333333333,0.155933899056259,90,1197.882331651272,-117.956264316247,3.652495454450814,620.9242272566383,576.9581043946336
516,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,34961.07388503158,174805369.4251579,349610738.8503158,349610.7388503158,1811.7299715007557,3261113.9487013603,2935002.5538312243,132.12365986464548,239.20270813724477,143.52162488234686,8740.268471257896,13156.148947548463,315.07817127822256,24398.676229998964,22211.49559008458,-2187.1806399143825,0.0029779423734567897,66.15218258570717,99.57451194605362,2.384721794726285,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478574,Isobutyrate,C4H7O2,87.09568,4.75,155,FOR_1:H2_0,3.03183808886962,0.1,0.189216677963745,90,987.1775817815368,-97.20802844063942,3.34690079479024,568.9731351143408,418.20444666719595
517,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,102355.96230148325,511779811.50741625,1023559623.0148325,1023559.6230148325,5304.223928395818,9547603.071112473,8592842.764001226,386.82004999937175,700.3166852661,420.19001115965995,25588.990575370815,38517.4176896355,922.4582038706134,71432.30189714218,65028.86646887693,-6403.435428265257,0.00297794237345679,66.15218258570717,99.57451194605362,2.3847217947262855,184.66545851813578,168.11141632648707,-16.554042191648705,1.0862674030478574,Isoprene,C5H8,68.11622,5.6,34.07,FOR_1:H2_0,8.689161021241596,0.0436734693877552,0.0646295351030553,90,2890.171843061197,-284.59713014512266,9.985950585854397,1697.6115995952475,1192.5602434659493
518,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,45603.06955344759,228015347.76723793,456030695.53447586,456030.69553447585,2363.2125310026054,4253782.555804689,3828404.3002242204,172.34151531721562,312.014950468274,187.20897028096437,11400.767388361897,17160.82227575507,410.9865677131181,31825.52494776394,28972.576231830084,-2852.948715933857,0.00297794237345679,66.15218258570717,99.57451194605362,2.3847217947262855,184.66545851813578,168.11141632648707,-16.554042191648705,1.0862674030478574,Isopropanol,C3H8O,60.09382,6.0,82.5,FOR_1:H2_0,4.394129046880367,0.111111111111111,0.145060811110918,90,1287.6700547480038,-126.79772070817151,3.9262696322736064,667.4658374865131,620.2042172614907
519,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,31661.2626225192,158306313.112596,316612626.225192,316612.626225192,1640.729304180035,2953312.7475240626,2657981.4727716562,119.65312928828416,216.62549003088998,129.975294018534,7915.3156556298,11914.401951698948,285.3394252209733,22095.799983150777,20115.05703254972,-1980.7429506010558,0.0029779423734567897,66.15218258570717,99.5745119460536,2.384721794726285,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478576,Itaconate,C5H4O4,128.08086,3.2,381,FOR_1:H2_0,2.1162587680208746,0.0750877192982456,0.208937285206864,90,894.0025347799875,-88.03302002671363,3.6604209661361917,622.2715642431526,271.7309705368349
520,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,100267.06511165707,501335325.55828536,1002670651.1165707,1002670.6511165707,5195.974460469373,9352754.028844872,8417478.625960385,378.9257632646907,686.0245080157715,411.61470480946286,25066.76627791427,37731.34794086743,903.6325262406007,69974.49981760868,63701.746745022305,-6272.753072586376,0.00297794237345679,66.15218258570717,99.57451194605362,2.384721794726285,184.66545851813578,168.11141632648707,-16.554042191648705,1.0862674030478576,Limonene,C10H16,136.23244,5.6,176,FOR_1:H2_0,8.538202699121346,0.0222916666666667,0.0659759837510356,90,2831.1887442232137,-278.78902544828355,9.755784181299227,1658.4833108208686,1172.705433402345
521,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,37700.270400016605,188501352.00008303,377002704.00016606,377002.70400016604,1953.6788269720842,3516621.8885497516,3164959.6996947764,142.47553491969788,257.94421552512426,154.76652931507456,9425.067600004151,14186.931853881835,339.76451333828953,26310.309983562674,23951.763967224277,-2358.5460163383977,0.0029779423734567897,66.15218258570717,99.5745119460536,2.3847217947262855,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478576,Lysine_L,C6H15N2O2,147.1932,4.833333333333333,,FOR_1:H2_0,3.023480031241792,0.0548717948717949,0.175468721799083,90,1064.5228429877454,-104.82426739281782,3.855032382761522,655.3555050694588,409.16733791828665
522,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,24779.58482063789,123897924.10318945,247795848.2063789,247795.8482063789,1284.1114849196883,2311400.672855439,2080260.6055698951,93.6461347610614,169.54123935394645,101.72474361236787,6194.896205159473,9324.768164467056,223.319978556578,17293.20641410254,15742.984348183105,-1550.2220659194354,0.00297794237345679,66.15218258570717,99.57451194605362,2.384721794726286,184.6654585181358,168.11141632648705,-16.55404219164876,1.0862674030478576,Malate_L,C4H4O5,132.06916,2.5,,FOR_1:H2_0,1.4575116283665153,0.0930434782608696,0.266962433247113,90,699.6881932525823,-68.89875848530826,3.063588087738723,520.809974915583,178.87821833699934
523,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,27887.59501844846,139437975.0922423,278875950.1844846,278875.9501844846,1445.1727625457806,2601310.972582405,2341179.8753241645,105.39181750472527,190.80615983891943,114.48369590335166,6971.898754612115,10494.338791140568,251.33016418933366,19462.228303569784,17717.567709942017,-1744.6605936277665,0.0029779423734567906,66.15218258570717,99.57451194605362,2.384721794726286,184.6654585181358,168.11141632648707,-16.554042191648733,1.0862674030478576,Malonate,C3H2O4,102.04378,2.0,199,FOR_1:H2_0,1.5840672073053021,0.107,0.237210066131359,90,787.4474537752008,-77.54047082790069,3.5040970550658823,595.6964993612,191.75095441400072
524,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,66477.0193463689,332385096.73184454,664770193.4636891,664770.1934636891,3444.9287445205528,6200871.740136995,5580784.566123296,251.22761165227197,454.8339421390486,272.90036528342915,16619.254836592227,25015.86681764767,599.1079609442043,46393.062098182956,42234.2296151841,-4158.832482998856,0.0029779423734567897,66.15218258570717,99.5745119460536,2.384721794726285,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478576,Nonane,C9H20,128.2531,6.222222222222222,151,FOR_1:H2_0,6.519842405368767,0.0357142857142857,0.0995113548052309,90,1877.07687178596,-184.8369992443935,5.609062718339198,953.5406621176636,923.5362096682965
525,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,66642.8683137156,333214341.568578,666428683.137156,666428.683137156,3453.523261550337,6216341.870790606,5594707.683711546,251.85438223210815,455.968676222491,273.5812057334946,16660.7170784289,25078.277192237005,600.6026344062329,46508.80497469408,42339.59690507214,-4169.208069621942,0.00297794237345679,66.15218258570717,99.57451194605362,2.384721794726286,184.6654585181358,168.11141632648707,-16.554042191648733,1.0862674030478574,Octane,C8H18,114.22672,6.25,126,FOR_1:H2_0,6.549868542141453,0.04,0.0992637085701375,90,1881.7598624476507,-185.29813642764202,5.609296157124974,953.5803467112456,928.179515736405
526,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,67527.33224974846,337636661.2487423,675273322.4974846,675273.3224974845,3499.357374852798,6298843.274735036,5668958.947261533,255.19691720775666,462.02015420181493,277.21209252108895,16881.833062437112,25411.10848109982,608.5736504122968,47126.055728585125,42901.51519394923,-4224.540534635897,0.0029779423734567897,66.15218258570717,99.57451194605362,2.3847217947262855,184.6654585181358,168.11141632648705,-16.55404219164876,1.0862674030478576,Pentane,C5H12,72.14758,6.4,36.1,FOR_1:H2_0,6.70999637132666,0.0625,0.0979635658358969,90,1906.7340086199656,-187.7573570949289,5.610541074055073,953.7919825893624,952.9420260306032
527,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,57304.73274351827,286523663.71759135,573047327.4351827,573047.3274351826,2969.6084897644723,5345295.28157605,4810765.753418446,216.5640289693916,392.0774089036033,235.246445342162,14326.183185879567,21564.257489698182,516.4449598370427,39991.89570816754,36406.88563541479,-3585.0100727527533,0.0029779423734567897,66.15218258570717,99.57451194605362,2.384721794726285,184.6654585181358,168.11141632648705,-16.55404219164876,1.0862674030478576,Pentanol-PW1,C5H12O,88.14658,6.0,138,FOR_1:H2_0,5.389445795324912,0.0602816901408452,0.115439300418323,90,1618.083806018435,-159.33378101123347,5.065951775437844,861.2118018244335,756.8720041940016
528,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,57304.73274351877,286523663.71759385,573047327.4351877,573047.3274351876,2969.6084897644982,5345295.281576097,4810765.7534184875,216.56402896939346,392.0774089036067,235.246445342164,14326.183185879692,21564.257489698368,516.4449598370473,39991.89570816788,36406.88563541511,-3585.010072752775,0.0029779423734567897,66.15218258570717,99.5745119460536,2.3847217947262855,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478574,Pentanol-PW2,C5H12O,88.14658,6.0,138,FOR_1:H2_0,5.389445795324912,0.0602816901408451,0.115439300418322,90,1618.0838060184492,-159.33378101123458,5.065951775437933,861.2118018244486,756.8720041940006
529,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,143633.032401791,718165162.0089549,1436330324.0179098,1436330.3240179098,7443.257336877105,13397863.20637879,12058076.885740912,542.8129004500312,982.7332661878842,589.6399597127305,35908.25810044775,54050.32964033363,1294.457754161779,100238.79315116418,91253.04549494314,-8985.747656221036,0.0029779423734567897,66.15218258570717,99.5745119460536,2.384721794726285,184.66545851813578,168.11141632648702,-16.55404219164876,1.0862674030478574,Phenol,C6H6O,94.11023999999999,4.666666666666667,181.7,FOR_1:H2_0,10.847570643061944,0.0225263157894737,0.046056385136155,90,4055.6909108863615,-399.36656249871356,15.358649788614967,2610.9704640645446,1444.720446821817
530,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,69054.78928243874,345273946.4121937,690547892.8243874,690547.8928243874,3578.5122570913964,6441322.062764513,5797189.856488062,260.9694290621891,472.4709733037771,283.48258398226625,17263.697320609685,25985.90353170774,622.3394852418775,48192.03927698526,43871.9403375593,-4320.0989394259595,0.0029779423734567897,66.15218258570717,99.57451194605362,2.384721794726285,184.6654585181358,168.11141632648705,-16.55404219164876,1.0862674030478576,Propane-PW1,C3H8,44.09482,6.666666666666667,-42,FOR_1:H2_0,6.986534926324679,0.1,0.0957966612788293,90,1949.8640150026356,-192.00439730782077,5.61269102844271,954.1574748352607,995.7065401673749
531,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,69054.78928243874,345273946.4121937,690547892.8243874,690547.8928243874,3578.5122570913964,6441322.062764513,5797189.856488062,260.9694290621891,472.4709733037771,283.48258398226625,17263.697320609685,25985.90353170774,622.3394852418775,48192.03927698526,43871.9403375593,-4320.0989394259595,0.0029779423734567897,66.15218258570717,99.57451194605362,2.384721794726285,184.6654585181358,168.11141632648705,-16.55404219164876,1.0862674030478576,Propane-PW2,C3H8,44.09482,6.666666666666667,-42,FOR_1:H2_0,6.986534926324679,0.1,0.0957966612788293,90,1949.8640150026356,-192.00439730782077,5.61269102844271,954.1574748352607,995.7065401673749
532,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,58348.189777885316,291740948.8894266,583481897.7788532,583481.8977788532,3023.6818397237103,5442627.311502678,4898364.580352411,220.5074250660175,399.21671329872134,239.5300279792328,14587.04744447133,21956.919231429674,525.8488624539052,40720.10475646958,37069.81553835491,-3650.289218114667,0.00297794237345679,66.15218258570717,99.57451194605358,2.3847217947262855,184.66545851813572,168.11141632648702,-16.554042191648705,1.0862674030478572,Shikimate,C7H9O5,173.14046000000002,3.857142857142857,400.5,FOR_1:H2_0,4.21664832071337,0.0301408450704226,0.113374867048197,90,1647.5473572602182,-162.23507636065196,6.4291307005858656,1092.9522190995972,554.595138160621
533,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,142085.14526318395,710425726.3159198,1420851452.6318395,1420851.4526318396,7363.043739012894,13253478.730223209,11928130.857200889,536.9631798584181,972.1426648618725,583.2855989171235,35521.28631579599,53467.84656740299,1280.5077979739,99158.55181591099,90269.64068117287,-8888.911134738126,0.0029779423734567897,66.15218258570717,99.57451194605362,2.3847217947262855,184.6654585181358,168.11141632648705,-16.55404219164876,1.0862674030478574,Styrene,C8H8,104.14832,5.0,145,FOR_1:H2_0,11.113207290898947,0.0205769230769231,0.0465581271449409,90,4011.98403027435,-395.06271709947276,14.810597105417651,2517.801507921001,1494.1825223533492
534,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,25130.485742945857,125652428.71472928,251304857.42945856,251304.85742945856,1302.2956436804634,2344132.158624834,2109718.9427623507,94.97224717561906,171.94209383513154,103.16525630107893,6282.621435736464,9456.815160932236,226.4823877338307,17538.093571183417,15965.918984402531,-1572.1745867808859,0.00297794237345679,66.15218258570717,99.5745119460536,2.384721794726285,184.66545851813572,168.11141632648705,-16.554042191648676,1.0862674030478574,Succinate,C4H4O4,116.07016,3.0,235,FOR_1:H2_0,1.6265210692193703,0.104390243902439,0.263234794831915,90,709.5963993067791,-69.87442607915042,2.958601433050805,502.9622436186368,206.63415568814224
535,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,68431.63903081608,342158195.1540804,684316390.3081608,684316.3903081608,3546.21977113042,6383195.5880347565,5744876.029231281,258.6144415649311,468.2073963823494,280.9244378294096,17107.90975770402,25751.406801029214,616.7234952308586,47757.15443099963,43476.04005396409,-4281.114377035541,0.0029779423734567897,66.15218258570717,99.5745119460536,2.384721794726285,184.66545851813578,168.11141632648705,-16.554042191648733,1.0862674030478576,1-3-Butanediol-PW1,C4H10O2,90.1192,5.5,207,Formate_Formolase,7.937284975364788,0.0493750000000003,0.0966690021203753,90,1932.2684468428483,-190.2717500904687,4.5482455948311955,773.2017511213032,1159.066695721545
536,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,68431.63903081644,342158195.1540822,684316390.3081644,684316.3903081644,3546.219771130439,6383195.58803479,5744876.029231311,258.61444156493246,468.2073963823518,280.9244378294111,17107.90975770411,25751.40680102935,616.723495230862,47757.154430999886,43476.04005396432,-4281.114377035563,0.00297794237345679,66.15218258570717,99.5745119460536,2.384721794726286,184.66545851813578,168.11141632648707,-16.554042191648705,1.0862674030478576,1-3-Butanediol-PW2,C4H10O2,90.1192,5.5,207,Formate_Formolase,7.937284975364835,0.0493750000000001,0.0966690021203748,90,1932.2684468428588,-190.27175009046937,4.548245594831216,773.2017511213068,1159.0666957215522
537,FormicAcid,CHOOH,1,1,2,45.01654,2,Ideal-Best,2,500,90.0,30,CO,10.0,0.5,0.025,55,170,60,1500,20,0.95,1,66090.51978827288,330452598.9413644,660905197.8827288,660905.1978827288,3424.8998164711147,6164819.669648007,5548337.702683206,249.76696612634663,452.18952276868123,271.31371366120874,16522.62994706822,24870.423752277467,595.624727724161,46123.33132240549,41988.678427069855,-4134.652895335632,0.00297794237345679,66.15218258570717,99.5745119460536,2.3847217947262864,184.66545851813578,168.11141632648707,-16.554042191648705,1.0862674030478574,1-3-Diaminopropane,C3H12N2,76.13958000000001,6.0,139.3,Formate_Formolase,7.818274366397596,0.0605106382978722,0.100093300518186,90,1866.1634856475491,-183.762350903806,4.240112907433901,720.8191942637632,1145.344291383786
